gen,nevals,time,min,avg
380,216,207.8148,40546.0,40652.82
381,214,208.3735,40546.0,40624.492
382,219,208.9576,40529.0,40599.12
383,217,209.5328,40486.0,40578.696
384,214,210.0707,40440.0,40555.796
385,212,210.6032,40440.0,40534.244
386,213,211.1569,40402.0,40513.604
387,213,211.6871,40383.0,40491.764
388,222,212.2616,40330.0,40462.992
389,209,212.8068,40301.0,40434.676
390,212,213.3506,40294.0,40409.016
391,212,213.9037,40269.0,40378.496
392,210,214.4331,40215.0,40348.068
393,212,214.9766,40204.0,40322.064
394,217,215.5048,40171.0,40296.324
395,211,216.0619,40177.0,40271.04
396,207,216.5976,40145.0,40251.3
397,211,217.1247,40142.0,40226.656
398,213,217.6498,40086.0,40208.116
399,218,218.2091,40086.0,40183.224
400,212,218.7477,40060.0,40158.864
401,215,219.5176,40056.0,40134.3
402,205,220.0607,40033.0,40114.896
403,210,220.5911,39984.0,40095.252
404,218,221.1673,39984.0,40072.556
405,216,221.7229,39971.0,40050.52
406,213,222.2752,39948.0,40029.48
407,215,222.8155,39942.0,40012.512
408,223,223.3869,39899.0,39993.648
409,209,223.9057,39892.0,39972.296
410,212,224.4647,39869.0,39948.96
411,210,224.9833,39858.0,39927.556
412,207,225.5008,39829.0,39909.116
413,217,226.0529,39809.0,39890.176
414,213,226.5944,39768.0,39868.688
415,215,227.1306,39729.0,39847.592
416,213,227.6603,39708.0,39827.92
417,212,228.2002,39662.0,39802.956
418,218,228.7587,39648.0,39772.196
419,212,229.2984,39641.0,39736.292
420,207,229.8255,39615.0,39707.068
421,216,230.3777,39576.0,39682.28
422,218,230.9149,39518.0,39656.784
423,213,231.4492,39503.0,39629.536
424,210,231.9881,39500.0,39607.82
425,212,232.5388,39455.0,39582.4
426,214,233.0663,39426.0,39553.56
427,215,233.6065,39412.0,39529.736
428,219,234.1631,39401.0,39503.056
429,217,234.704,39382.0,39473.868
430,218,235.2706,39359.0,39453.888
431,213,235.7977,39338.0,39432.584
432,214,236.3534,39314.0,39415.024
433,216,236.8959,39295.0,39394.568
434,210,237.4482,39250.0,39371.324
435,217,238.0079,39227.0,39350.02
436,217,238.5657,39227.0,39325.62
437,214,239.0993,39204.0,39300.36
438,209,239.6336,39195.0,39280.484
439,218,240.1748,39179.0,39260.908
440,219,240.7358,39163.0,39240.68
441,211,241.2611,39161.0,39221.876
442,216,241.8089,39141.0,39202.364
443,216,242.368,39116.0,39184.212
444,211,242.9047,39101.0,39169.508
445,214,243.4451,39088.0,39154.12
446,214,243.9928,39058.0,39139.336
447,219,244.5467,39032.0,39124.692
448,214,245.1113,39032.0,39106.772
449,212,245.6508,39008.0,39089.104
450,218,246.2304,38987.0,39069.28
451,215,246.7837,38979.0,39050.308
452,206,247.3201,38963.0,39033.388
453,218,247.8851,38891.0,39015.108
454,216,248.4366,38872.0,38988.568
455,208,248.9782,38853.0,38959.564
456,215,249.5533,38820.0,38928.236
457,217,250.1135,38789.0,38901.588
458,209,250.6586,38789.0,38877.956
459,219,251.2104,38765.0,38855.304
460,209,251.7269,38756.0,38836.4
461,214,252.2493,38742.0,38816.604
462,216,252.7811,38729.0,38798.54
463,213,253.3127,38708.0,38777.972
464,211,253.838,38700.0,38762.28
465,212,254.3622,38647.0,38746.064
466,213,254.9062,38647.0,38724.2
467,216,255.4497,38619.0,38704.044
468,209,255.9723,38593.0,38684.992
469,214,256.4967,38578.0,38667.564
470,210,257.0181,38569.0,38648.916
471,215,257.5599,38534.0,38629.352
472,214,258.102,38534.0,38609.796
473,211,258.6608,38516.0,38588.188
474,219,259.2266,38490.0,38566.236
475,211,259.7583,38472.0,38545.008
476,209,260.2829,38435.0,38522.696
477,218,260.8243,38427.0,38502.616
478,215,261.3754,38395.0,38484.096
479,212,261.9355,38357.0,38462.748
480,217,262.4982,38352.0,38439.992
481,220,263.0851,38309.0,38414.492
482,220,263.6819,38305.0,38391.2
483,211,264.2414,38282.0,38370.516
484,212,264.818,38277.0,38350.628
485,213,265.3663,38231.0,38326.212
486,206,265.8905,38205.0,38305.38
487,210,266.4524,38205.0,38282.296
488,216,266.9874,38181.0,38264.944
489,216,267.5561,38159.0,38248.184
490,212,268.0724,38154.0,38229.3
491,214,268.6329,38154.0,38212.52
492,217,269.1907,38141.0,38195.608
493,219,269.7553,38114.0,38180.908
494,213,270.2997,38084.0,38163.368
495,215,270.8244,38076.0,38147.096
496,218,271.3735,38053.0,38130.108
497,215,271.9279,38030.0,38110.708
498,213,272.4846,37999.0,38092.496
499,210,273.0033,37999.0,38072.888
500,215,273.5331,37959.0,38051.808
501,216,274.3167,37958.0,38035.212
502,217,274.8901,37953.0,38018.372
503,209,275.4124,37942.0,38000.832
504,211,275.9641,37924.0,37985.308
505,217,276.5286,37909.0,37967.972
506,213,277.0835,37886.0,37951.164
507,217,277.6489,37854.0,37937.392
508,218,278.1991,37833.0,37921.176
509,215,278.7618,37799.0,37900.672
510,215,279.2947,37799.0,37881.616
511,217,279.8414,37783.0,37860.124
512,210,280.3786,37729.0,37841.672
513,214,280.9493,37729.0,37822.392
514,210,281.4806,37720.0,37802.14
515,205,282.0041,37683.0,37779.048
516,216,282.5617,37683.0,37756.508
517,209,283.0927,37657.0,37735.696
518,214,283.6315,37637.0,37715.492
519,215,284.1781,37617.0,37695.22
520,213,284.7196,37596.0,37675.768
521,214,285.2752,37566.0,37653.856
522,219,285.837,37546.0,37633.068
523,213,286.4016,37529.0,37611.488
524,209,286.9402,37490.0,37589.236
525,213,287.479,37476.0,37567.096
526,213,288.0264,37467.0,37547.292
527,217,288.5904,37465.0,37527.136
528,215,289.1291,37432.0,37508.48
529,217,289.6819,37418.0,37487.5
530,209,290.2029,37380.0,37467.156
531,213,290.7396,37380.0,37451.152
532,215,291.2891,37380.0,37436.644
533,214,291.8226,37350.0,37419.144
534,214,292.376,37350.0,37401.816
535,221,292.964,37297.0,37390.096
536,216,293.5401,37293.0,37376.948
537,219,294.1131,37293.0,37363.268
538,213,294.6628,37273.0,37348.168
539,216,295.2007,37244.0,37333.22
540,219,295.7772,37244.0,37315.532
541,219,296.3547,37186.0,37296.144
542,214,296.9133,37178.0,37276.028
543,212,297.4533,37144.0,37254.264
544,210,297.9925,37100.0,37235.956
545,218,298.565,37100.0,37215.2
546,215,299.1205,37080.0,37191.0
547,219,299.7047,37050.0,37161.58
548,213,300.2565,37042.0,37132.82
549,218,300.803,37032.0,37105.096
550,212,301.3401,36983.0,37082.644
551,212,301.8755,36982.0,37062.08
552,209,302.4289,36966.0,37040.948
553,214,302.9855,36903.0,37020.648
554,211,303.5537,36896.0,36995.52
555,221,304.146,36865.0,36972.584
556,213,304.6983,36813.0,36949.312
557,212,305.2499,36789.0,36922.552
558,222,305.8214,36775.0,36894.296
559,216,306.3835,36769.0,36868.224
560,212,306.9348,36734.0,36841.42
561,213,307.5055,36695.0,36814.964
562,218,308.0832,36685.0,36784.864
563,208,308.6283,36628.0,36758.58
564,216,309.1934,36628.0,36732.22
565,217,309.7577,36609.0,36702.18
566,214,310.2998,36583.0,36675.508
567,213,310.8498,36546.0,36654.132
568,205,311.3842,36516.0,36630.184
569,215,311.9755,36516.0,36608.504
570,209,312.5228,36475.0,36581.144
571,217,313.1203,36475.0,36558.116
572,218,313.7126,36458.0,36532.832
573,214,314.2766,36435.0,36511.072
574,214,314.8241,36389.0,36489.948
575,216,315.3869,36376.0,36469.54
576,213,315.9244,36365.0,36450.408
577,213,316.5314,36341.0,36431.724
578,201,317.0458,36324.0,36411.468
579,220,317.5897,36295.0,36391.524
580,218,318.1537,36291.0,36371.876
581,208,318.7122,36280.0,36351.684
582,221,319.2755,36263.0,36336.98
583,212,319.8645,36250.0,36322.572
584,216,320.4286,36240.0,36308.472
585,216,320.9708,36231.0,36292.488
586,219,321.6008,36176.0,36275.448
587,214,322.1532,36145.0,36253.008
588,214,322.6703,36135.0,36232.476
589,216,323.2285,36124.0,36209.908
590,215,323.7604,36099.0,36185.08
591,211,324.28,36094.0,36171.34
592,218,324.8331,36084.0,36157.552
593,211,325.36,36082.0,36138.032
594,213,325.8881,36062.0,36123.72
595,217,326.4373,36060.0,36111.408
596,209,326.956,36052.0,36099.28
597,215,327.4912,36009.0,36088.196
598,219,328.043,36009.0,36078.408
599,211,328.5817,35994.0,36063.484
600,208,329.1113,35965.0,36048.956
601,211,329.9079,35931.0,36030.572
602,221,330.4619,35920.0,36014.328
603,212,330.9791,35920.0,35995.312
604,212,331.5277,35853.0,35976.828
605,218,332.0695,35853.0,35955.5
606,217,332.5979,35837.0,35936.336
607,213,333.1308,35793.0,35911.388
608,214,333.655,35793.0,35887.096
609,216,334.2038,35781.0,35863.692
610,214,334.7441,35761.0,35841.448
611,220,335.309,35756.0,35823.344
612,211,335.8527,35731.0,35805.98
613,217,336.436,35729.0,35791.696
614,217,336.9991,35711.0,35778.412
615,218,337.5567,35711.0,35765.248
616,214,338.0993,35675.0,35746.612
617,213,338.6284,35643.0,35726.824
618,216,339.1838,35643.0,35709.62
619,214,339.7205,35627.0,35696.944
620,218,340.2784,35613.0,35680.4
621,213,340.8381,35585.0,35663.86
622,210,341.3856,35558.0,35645.772
623,209,341.9057,35531.0,35627.232
624,210,342.4297,35522.0,35606.052
625,206,342.9606,35496.0,35586.168
626,217,343.519,35491.0,35563.72
627,212,344.0528,35449.0,35541.028
628,211,344.5939,35448.0,35516.448
629,217,345.1624,35433.0,35497.176
630,218,345.7337,35426.0,35478.016
631,215,346.2707,35408.0,35462.192
632,218,346.8505,35385.0,35443.8
633,214,347.422,35359.0,35430.532
634,211,347.9746,35335.0,35415.14
635,217,348.5116,35323.0,35396.32
636,214,349.0714,35318.0,35382.588
637,218,349.6042,35304.0,35365.72
638,212,350.1401,35236.0,35351.696
639,212,350.6736,35236.0,35337.596
640,213,351.2094,35234.0,35319.804
641,216,351.7679,35216.0,35304.468
642,218,352.3243,35178.0,35283.052
643,213,352.8625,35118.0,35251.156
644,214,353.3866,35087.0,35220.348
645,218,353.9322,35085.0,35190.824
646,210,354.4945,35072.0,35163.176
647,217,355.0347,35062.0,35141.516
648,220,355.5936,35023.0,35118.984
649,218,356.1403,35023.0,35096.428
650,209,356.6673,34995.0,35080.816
651,201,357.1664,34995.0,35065.524
652,215,357.7353,34968.0,35048.756
653,217,358.3147,34965.0,35028.376
654,214,358.9094,34923.0,35009.28
655,215,359.4964,34900.0,34990.856
656,215,360.0595,34900.0,34972.8
657,213,360.6282,34869.0,34951.328
658,208,361.1433,34847.0,34933.728
659,211,361.6709,34822.0,34917.344
660,221,362.2432,34781.0,34899.084
661,213,362.8194,34722.0,34876.448
662,205,363.3383,34706.0,34853.588
663,210,363.8792,34700.0,34826.24
664,219,364.4645,34690.0,34799.72
665,213,364.9858,34687.0,34773.012
666,211,365.5436,34665.0,34744.976
667,217,366.1217,34634.0,34720.588
668,210,366.6892,34628.0,34698.184
669,213,367.2466,34610.0,34679.176
670,214,367.7917,34587.0,34663.868
671,210,368.3158,34560.0,34648.388
672,215,368.8371,34554.0,34633.868
673,214,369.4092,34548.0,34614.008
674,217,369.9489,34496.0,34593.62
675,206,370.4626,34477.0,34574.648
676,215,370.9989,34468.0,34552.916
677,215,371.5415,34461.0,34532.308
678,210,372.0848,34428.0,34511.504
679,214,372.626,34408.0,34493.588
680,218,373.1859,34402.0,34475.556
681,214,373.7013,34382.0,34453.18
682,210,374.2331,34376.0,34436.152
683,220,374.7869,34372.0,34421.388
684,213,375.3057,34359.0,34408.948
685,213,375.8319,34324.0,34398.028
686,211,376.3789,34324.0,34384.956
687,216,376.9379,34290.0,34369.288
688,218,377.487,34269.0,34352.352
689,216,378.0382,34261.0,34336.572
690,216,378.6059,34254.0,34318.708
691,208,379.1336,34241.0,34303.832
692,214,379.6838,34208.0,34286.668
693,216,380.2421,34156.0,34266.296
694,213,380.7933,34137.0,34244.476
695,215,381.3564,34121.0,34224.0
696,210,381.8923,34093.0,34199.252
697,211,382.4342,34057.0,34174.912
698,212,382.9708,34039.0,34149.576
699,209,383.5165,34016.0,34118.028
700,208,384.0306,34005.0,34094.396
701,218,384.9153,33968.0,34067.14
702,219,385.5163,33968.0,34045.696
703,213,386.0802,33947.0,34026.232
704,217,386.6747,33925.0,34004.544
705,210,387.2181,33914.0,33985.896
706,218,387.7895,33883.0,33968.792
707,214,388.3502,33870.0,33949.672
708,211,388.8873,33838.0,33930.676
709,209,389.4161,33838.0,33912.028
710,217,389.9823,33824.0,33895.324
711,214,390.5692,33806.0,33878.164
712,215,391.1174,33774.0,33862.004
713,218,391.6816,33749.0,33841.08
714,215,392.2445,33738.0,33820.292
715,214,392.8101,33707.0,33798.816
716,206,393.3474,33677.0,33776.94
717,212,393.8997,33667.0,33751.048
718,218,394.4651,33623.0,33725.8
719,211,395.0148,33598.0,33706.3
720,215,395.577,33590.0,33687.26
721,212,396.1396,33546.0,33661.372
722,214,396.6862,33538.0,33640.668
723,220,397.2626,33538.0,33615.576
724,218,397.7826,33528.0,33592.924
725,213,398.3211,33517.0,33573.84
726,216,398.8763,33481.0,33557.204
727,216,399.4332,33469.0,33542.516
728,218,399.9875,33437.0,33529.892
729,215,400.5516,33414.0,33513.5
730,218,401.1132,33397.0,33491.824
731,217,401.6602,33359.0,33462.984
732,218,402.2087,33351.0,33434.86
733,203,402.7062,33325.0,33409.808
734,213,403.244,33320.0,33386.46
735,214,403.8052,33292.0,33368.368
736,217,404.3495,33282.0,33348.668
737,209,404.8699,33269.0,33333.368
