gen,nevals,time,min,avg
434,211,233.5767,25637.0,25680.044
435,217,234.11,25625.0,25669.376
436,217,234.6244,25619.0,25657.88
437,214,235.1523,25585.0,25648.252
438,208,235.6845,25584.0,25634.744
439,218,236.2091,25576.0,25622.624
440,219,236.7825,25564.0,25611.12
441,211,237.3242,25549.0,25597.812
442,215,237.8697,25545.0,25586.672
443,216,238.4074,25542.0,25576.176
444,212,238.9587,25500.0,25566.956
445,214,239.4906,25475.0,25555.956
446,214,240.0359,25453.0,25543.388
447,219,240.599,25451.0,25529.632
448,214,241.1605,25439.0,25513.812
449,212,241.7095,25418.0,25496.948
450,218,242.274,25418.0,25474.996
451,215,242.8206,25414.0,25459.112
452,208,243.3215,25383.0,25445.952
453,217,243.8666,25383.0,25435.516
454,217,244.409,25383.0,25424.012
455,208,244.9175,25368.0,25411.548
456,215,245.4778,25346.0,25401.264
457,215,246.0305,25335.0,25389.2
458,209,246.5465,25331.0,25378.148
459,219,247.0837,25318.0,25367.156
460,211,247.5943,25312.0,25356.428
461,214,248.1033,25298.0,25343.928
462,215,248.6159,25297.0,25331.928
463,213,249.1657,25288.0,25322.892
464,210,249.6854,25275.0,25314.568
465,212,250.2007,25266.0,25304.536
466,212,250.7335,25256.0,25292.876
467,216,251.2637,25236.0,25283.384
468,209,251.7693,25229.0,25272.892
469,214,252.2773,25208.0,25263.284
470,210,252.7972,25183.0,25252.796
471,215,253.33,25178.0,25239.58
472,214,253.8869,25166.0,25224.668
473,211,254.4099,25146.0,25212.912
474,219,254.9402,25124.0,25198.292
475,212,255.4307,25117.0,25181.908
476,209,255.9376,25087.0,25164.944
477,218,256.4763,25087.0,25150.508
478,215,256.9922,25085.0,25133.196
479,212,257.5213,25062.0,25117.216
480,217,258.0819,25035.0,25103.996
481,220,258.6347,25017.0,25089.492
482,220,259.2127,24992.0,25075.332
483,211,259.7444,24980.0,25058.388
484,212,260.2909,24980.0,25043.032
485,213,260.8529,24963.0,25027.868
486,205,261.3849,24928.0,25012.688
487,210,261.9179,24915.0,24996.104
488,215,262.4591,24914.0,24980.192
489,216,263.037,24901.0,24961.98
490,212,263.5618,24884.0,24947.804
491,213,264.1017,24871.0,24931.788
492,217,264.6638,24864.0,24913.4
493,219,265.1989,24853.0,24897.436
494,212,265.7106,24834.0,24887.656
495,215,266.2204,24821.0,24876.924
496,218,266.7304,24812.0,24866.048
497,215,267.2666,24804.0,24855.704
498,213,267.7948,24804.0,24844.644
499,210,268.3209,24793.0,24834.212
500,215,268.8372,24779.0,24825.68
501,216,269.5558,24769.0,24815.272
502,217,270.1123,24765.0,24805.556
503,209,270.6443,24732.0,24795.576
504,211,271.1939,24732.0,24783.968
505,216,271.7336,24728.0,24771.444
506,213,272.2694,24709.0,24761.58
507,217,272.7992,24709.0,24753.0
508,218,273.3342,24697.0,24744.64
509,215,273.903,24686.0,24733.548
510,214,274.4246,24657.0,24723.676
511,218,274.9816,24655.0,24713.588
512,211,275.52,24634.0,24702.152
