gen,nevals,time,min,avg
474,217,836.9111,33275.0,33414.196
475,214,838.6584,33275.0,33393.332
476,212,840.3968,33271.0,33373.688
477,214,842.1777,33219.0,33351.132
478,216,843.9538,33217.0,33321.48
479,217,845.7221,33217.0,33295.268
480,214,847.4864,33161.0,33269.304
481,208,849.1989,33123.0,33241.476
482,220,850.982,33123.0,33219.916
483,219,852.7841,33072.0,33193.472
484,217,854.5727,33071.0,33166.48
485,218,856.3279,33017.0,33139.456
486,217,858.1307,32988.0,33117.012
487,214,859.8822,32988.0,33095.18
488,212,861.6068,32988.0,33075.832
489,211,863.3425,32945.0,33056.372
490,216,865.1085,32912.0,33033.76
491,215,866.8582,32889.0,33011.232
492,212,868.5937,32866.0,32983.248
493,211,870.3246,32866.0,32957.8
494,208,872.0498,32849.0,32932.608
495,212,873.7779,32813.0,32910.548
496,212,875.523,32801.0,32890.76
497,217,877.2537,32762.0,32866.452
498,205,878.995,32756.0,32841.488
499,213,880.751,32718.0,32815.636
500,218,882.5304,32690.0,32794.584
501,217,884.6368,32690.0,32773.292
502,212,886.3934,32671.0,32752.988
503,216,888.2281,32655.0,32736.264
504,212,889.9561,32637.0,32719.244
505,217,891.7085,32629.0,32700.236
506,212,893.4779,32597.0,32680.644
507,210,895.1919,32574.0,32661.528
508,212,896.9394,32573.0,32644.112
509,212,898.6865,32559.0,32623.444
510,215,900.4221,32521.0,32604.712
511,208,902.1605,32513.0,32587.68
512,210,903.9217,32495.0,32570.3
513,210,905.6462,32474.0,32552.092
514,216,907.4147,32437.0,32535.536
515,214,909.2051,32437.0,32518.916
516,213,910.9392,32433.0,32499.212
517,212,912.714,32403.0,32481.1
518,214,914.5128,32388.0,32463.912
519,215,916.3,32362.0,32444.44
520,209,918.016,32331.0,32428.228
521,217,919.7712,32320.0,32410.48
522,213,921.546,32300.0,32391.548
523,213,923.2859,32273.0,32369.808
524,204,925.0207,32226.0,32348.768
525,209,926.8082,32226.0,32328.628
526,211,928.5604,32226.0,32305.24
527,217,930.3273,32205.0,32285.504
528,217,932.0745,32190.0,32267.484
529,214,933.8157,32188.0,32250.672
530,207,935.5132,32152.0,32235.004
531,218,937.2954,32152.0,32217.008
532,212,939.0407,32142.0,32202.172
533,210,940.7788,32115.0,32186.428
534,206,942.5303,32101.0,32168.976
535,212,944.2828,32096.0,32151.948
536,215,946.0937,32068.0,32135.684
537,209,947.8581,32041.0,32121.336
538,212,949.5981,32014.0,32104.328
539,217,951.3887,32014.0,32086.5
540,212,953.1411,31999.0,32071.184
541,216,954.9127,31954.0,32055.38
542,205,956.6089,31954.0,32035.628
543,219,958.3706,31938.0,32017.504
544,211,960.1466,31920.0,32000.976
545,207,961.874,31889.0,31983.088
546,214,963.5904,31889.0,31962.744
547,214,965.3511,31859.0,31945.016
548,215,967.1486,31828.0,31925.648
549,216,968.9113,31798.0,31906.912
550,217,970.6666,31793.0,31890.0
551,210,972.7817,31764.0,31866.772
552,207,974.4697,31728.0,31847.168
553,216,976.2263,31728.0,31828.328
554,214,977.9641,31722.0,31805.572
555,214,979.7144,31682.0,31784.116
556,209,981.4457,31665.0,31764.016
557,211,983.2025,31632.0,31744.196
558,222,985.036,31632.0,31721.54
559,209,986.7504,31614.0,31701.616
560,211,988.5177,31593.0,31681.844
561,208,990.2579,31587.0,31661.384
