gen,nevals,time,min,avg
398,215,21.6558,26565.0,26645.42
399,208,21.705,26543.0,26625.164
400,214,21.7532,26501.0,26602.972
401,216,21.9559,26474.0,26582.872
402,214,22.0062,26468.0,26557.976
403,212,22.0561,26448.0,26533.132
404,210,22.1138,26438.0,26512.092
405,210,22.1669,26412.0,26491.136
406,212,22.2177,26394.0,26468.376
407,217,22.2676,26335.0,26446.908
408,208,22.3157,26335.0,26424.8
409,211,22.3663,26327.0,26405.728
410,214,22.4134,26287.0,26381.988
411,219,22.4622,26258.0,26358.44
412,207,22.5119,26235.0,26331.192
413,214,22.5623,26217.0,26307.444
414,210,22.6177,26186.0,26284.948
415,218,22.6767,26179.0,26260.152
416,212,22.7322,26157.0,26237.616
417,210,22.7835,26119.0,26217.06
418,213,22.8385,26118.0,26197.076
419,210,22.8903,26092.0,26174.928
420,218,22.9412,26049.0,26155.188
421,215,22.9886,26049.0,26136.728
422,215,23.0406,26033.0,26114.996
423,216,23.0863,26018.0,26095.672
424,211,23.1378,25991.0,26078.424
425,218,23.1895,25986.0,26058.992
426,213,23.2414,25972.0,26040.08
427,211,23.2945,25967.0,26023.084
428,216,23.3436,25937.0,26007.968
429,216,23.3967,25886.0,25988.6
430,215,23.4448,25841.0,25969.88
431,216,23.4956,25841.0,25948.404
432,215,23.5465,25818.0,25925.872
433,218,23.5948,25810.0,25903.38
434,211,23.6429,25774.0,25877.648
435,216,23.6906,25764.0,25856.308
436,218,23.7428,25710.0,25833.692
437,206,23.7882,25709.0,25807.672
438,208,23.8356,25694.0,25781.904
439,216,23.8849,25630.0,25757.832
440,213,23.9358,25626.0,25734.948
441,212,23.9858,25625.0,25711.28
442,214,24.0397,25602.0,25689.716
443,219,24.0983,25575.0,25668.316
444,214,24.1505,25568.0,25647.0
445,208,24.2017,25550.0,25628.192
446,214,24.2505,25510.0,25606.816
447,213,24.3036,25510.0,25584.756
448,209,24.3526,25490.0,25567.676
449,214,24.4016,25472.0,25547.828
450,219,24.4574,25442.0,25532.96
451,216,24.5127,25406.0,25513.468
452,214,24.5625,25406.0,25496.812
453,219,24.6121,25383.0,25477.548
454,208,24.6624,25383.0,25457.5
455,218,24.7121,25375.0,25439.944
456,213,24.7603,25339.0,25420.728
457,217,24.8062,25302.0,25396.904
458,208,24.8589,25302.0,25379.42
459,219,24.9071,25290.0,25359.084
460,209,24.9531,25264.0,25339.38
461,212,25.0006,25262.0,25321.272
462,207,25.0486,25247.0,25305.696
463,218,25.0973,25189.0,25284.52
464,211,25.1465,25159.0,25263.776
465,215,25.1948,25142.0,25245.992
466,215,25.2389,25128.0,25222.372
467,212,25.2911,25104.0,25199.0
468,218,25.3389,25093.0,25176.52
469,215,25.3874,25064.0,25156.54
470,215,25.4367,25039.0,25135.356
471,205,25.4855,25005.0,25109.636
472,213,25.5331,24998.0,25088.016
473,212,25.582,24975.0,25063.732
474,212,25.63,24946.0,25041.352
475,217,25.6824,24921.0,25017.508
476,214,25.7337,24889.0,24995.932
477,214,25.7801,24868.0,24973.456
478,218,25.8291,24859.0,24949.464
479,217,25.8803,24828.0,24928.048
480,213,25.9333,24820.0,24903.668
481,213,25.9821,24802.0,24886.044
482,210,26.0308,24800.0,24866.904
483,213,26.0793,24776.0,24844.292
484,210,26.1266,24737.0,24825.528
485,209,26.1747,24719.0,24807.268
486,209,26.2268,24692.0,24787.688
487,212,26.2739,24692.0,24774.772
488,211,26.322,24645.0,24751.184
489,212,26.3709,24634.0,24734.692
490,213,26.4192,24623.0,24711.716
491,208,26.4689,24607.0,24692.536
492,219,26.5174,24607.0,24674.912
493,218,26.5658,24554.0,24654.324
494,221,26.6162,24554.0,24634.82
495,204,26.6632,24549.0,24618.704
496,210,26.7095,24526.0,24601.808
497,213,26.7614,24524.0,24588.444
498,218,26.811,24494.0,24569.868
499,217,26.8575,24478.0,24551.976
500,209,26.9087,24455.0,24533.416
501,223,27.1433,24397.0,24513.192
